DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
PRY;CTG;54780;97486;78
PRY;CTG;7361;4542;51
PRY;CTG;1130;4269;73
PRY;CTG;2908;40045;78
PRY;CTG;5040;10373;2
PRY;CTG;3;295;51
PRY;CTG;1;2580;10187233
PRY;CTG;50;3014;21
PRY;CTG;2;1047;46
PER;CTG;84000;55692;218058127
PER;CTG;41790;93093;37
PER;CTG;804;5067;14
PER;CTG;24990;82019;326693979
PER;CTG;26000;15236;60677370
PER;CTG;110;1037;82
PER;CTG;59340;147531;5
PER;CTG;41;734884;2956592658
PER;CTG;35;405975;1633322680
PER;CTG;105000;69615;277074522
PER;CTG;1440;1825;92
PER;CTG;260;487;94
PER;CTG;4545;63425;4
PER;CTG;189715;231156;31
PER;CTG;1778;63335;3
PER;CTG;1830;9240;22
PER;CTG;20971;71996;53
PER;CTG;95;16150;63234194
PER;CTG;24660;39824;5
PER;CTG;13689;55321;55
PER;CTG;1006;41703;6
PER;CTG;41;6900;27218472
PER;CTG;208000;155728;32
PER;CTG;27000;45350;181374150
PER;CTG;11000;24486;95873218
PER;CTG;2973;9683;2
PER;CTG;3156;12076;78
PER;CTG;5432;15083;21
PER;CTG;205100;11945;5
PER;CTG;135000;2612;13
PER;CTG;5450;19299;76
PER;CTG;22000;1663;1
PER;CTG;4507;7283;41
PER;CTG;70000;2783;61
PER;CTG;54000;75243;95
PER;CTG;108000;161097;26
PER;CTG;1308;13256;27
PER;CTG;10000;74770;59
PER;CTG;2328;44826;54
PER;CTG;12886;120798;75
PER;CTG;726;16234;8
PER;CTG;7480;40579;97
PER;CTG;7000;22720;3
PER;CTG;50;53;12
PER;CTG;20;30;91
PER;CTG;26000;22516;88392637
PER;CTG;27000;32593;130031403
PER;CTG;723;3640;14402606
PER;CTG;176841;446878;16
PER;CTG;3313;296796;32
PER;CTG;1040;66557;2
PER;CTG;4160;31460;69
PER;CTG;2509;110550;440337232
PER;CTG;16070;856150;8
PER;CTG;16471;38784;151856037
PER;CTG;23883;97149;6
PER;CTG;25032;60791;98
PER;CTG;1669;149151;68
PER;CTG;20104;60892;97
PER;CTG;220;3704;39
PER;CTG;5040;18871;99
PER;CTG;18000;39074;4
PER;CTG;145000;115337;5
PER;CTG;26000;35264;3
PER;CTG;13000;25787;5
PER;CTG;15821;50087;43
PER;CTG;8000;21924;87326580
PER;CTG;3188;8446;31
PER;CTG;249400;13680;7
PER;CTG;300000;10551;43
PER;CTG;30000;740;96
PER;CTG;2221500;32462;24
PER;CTG;2270;15018;88
PER;CTG;421;2334;26
PER;CTG;70000;2769;85
PER;CTG;134750;264163;65
PER;CTG;27000;39212;8
PER;CTG;378000;582440;75
PER;CTG;32733;84314;66
PER;CTG;123200;250924;6
PER;CTG;101088;334257;24
PER;CTG;115250;210855;18
PER;CTG;81320;119113;19
PER;CTG;41100;63696;4
PER;CTG;43200;34128;136461149
PER;CTG;21500;32406;125458208
PER;CTG;21600;17064;67968471
PER;CTG;396000;306900;1188148005
PER;CTG;52000;34105;133535740
PER;CTG;20900;32038;4
PER;CTG;44216;173696;65
PER;CTG;43200;34128;133978678
PER;CTG;35200;55226;220899029
PER;CTG;66000;27456;107973191
PER;CTG;351000;124605;498234338
PER;CTG;15000;24934;38
PER;CTG;169000;135692;532588899
PER;CTG;46000;88173;12
PER;CTG;839;2180;29
PER;CTG;5617;15433;97
PER;CTG;170100;13787;35
PER;CTG;155000;8034;52
PER;CTG;3196000;50333;4
PER;CTG;1;0;45
PER;CTG;1250;116;72
PER;CTG;203750;367673;98
PER;CTG;312000;460254;54
PER;CTG;52575;83443;36
PER;CTG;29029;127062;6
PER;CTG;16008;41299;2
PER;CTG;42486;202469;38
PER;CTG;1;21403;46
PER;CTG;83203;211522;1
PER;CTG;43800;31974;122933954
PER;CTG;103780;105909;57
PER;CTG;1425;9687;1
PER;CTG;1277;16058;37
PER;CTG;5279;48654;46
PER;CTG;14156;178840;1
PER;CTG;10680;96985;53
PER;CTG;3928;51690;27
PER;CTG;8139;156125;3
PER;CTG;1370;12363;86
PER;CTG;2798;10101;82
PER;CTG;755;5014;26
PER;CTG;19142;88485;43
PER;CTG;8077;26517;39
PER;CTG;85;152;78
PER;CTG;515;9855;9
PER;CTG;153450;266474;65
PER;CTG;26778;72554;98
PER;CTG;43800;31974;125391156
PER;CTG;4;4;8
PER;CTG;574000;448024;78
PER;CTG;202000;275213;23
PER;CTG;65000;96352;11
PER;CTG;81337;52819;53
PER;CTG;10968;2071;8265112
PER;CTG;3;20932;16
PER;CTG;31472;20771;42
PER;CTG;6;41151;96
PER;CTG;129000;90360;353798254
PER;CTG;84000;58800;226074828
PER;CTG;263;189709;17
POL;CTG;896;3895;11
POL;CTG;1344;6043;72
POL;CTG;448;1907;85
POL;CTG;9389720;1125490;4444042285
POL;CTG;20987;83744;13
POL;CTG;44000;32384;127352994
PRT;CTG;10337;41420;19
PRT;CTG;20177;50968;1
PRT;CTG;92;3400;13452984
PRT;CTG;12382;41632;43
PRT;CTG;9;38658;72
PRT;CTG;22474;74570;78
PRT;CTG;20015;85073;13
PRI;CTG;11701;3119;42
PRI;CTG;11324;51054;33
PRI;CTG;52200;9034;45
PRI;CTG;31;27444;13
PRI;CTG;3522;21626;7
PRI;CTG;19;44;67
PRI;CTG;18720;27708;3
PRI;CTG;10;90;75
PRI;CTG;192;1815;7156599
PRI;CTG;23307;127734;24
PRI;CTG;972;5508;22281071
PRI;CTG;29250;167686;26
PRI;CTG;4003;31754;79
PRI;CTG;27918;23265;90069284
PRI;CTG;78000;10374;41611739
PRI;CTG;10336;22045;51
PRI;CTG;4057;12153;8
PRI;CTG;138;15;84
PRI;CTG;1674900;70824;21
PRI;CTG;120;181;2
PRI;CTG;2488;25201;83
PRI;CTG;13500;56665;82
PRI;CTG;1368;6343;92
PRI;CTG;16926;39750;155638342
PRI;CTG;1555;4932;19310900
PRI;CTG;18734;39936;156366612
PRI;CTG;7206;7739;22
PRI;CTG;354;798;18
PRI;CTG;6202;12216;77
PRI;CTG;1282;32050;128943880
PRI;CTG;24840;38880;148601304
PRI;CTG;22680;37044;143413993
PRI;CTG;6713;33714;96
PRI;CTG;9318;51967;8
PRI;CTG;979;7232;94
PRI;CTG;4320;30144;116700988
PRI;CTG;10063;76104;56
PRI;CTG;30;864;3344932
PRI;CTG;1253;16584;7
PRI;CTG;238;6185;2
PRI;CTG;20;700;2675435
PRI;CTG;26000;3458;13800463
PRI;CTG;26000;3458;13800463
PRI;CTG;18780;26765;82
PRI;CTG;23894;117890;17
PRI;CTG;334;2246;4
PRI;CTG;8786;38738;64
PRI;CTG;1450;9334;82
PRI;CTG;2592;22009;87806005
PRI;CTG;9123;72079;27
PRI;CTG;111;2675;82
PRI;CTG;2016;16454;16
PRI;CTG;43;2520;3
PRI;CTG;52000;6916;27591727
PRI;CTG;762;3105;67
PRI;CTG;12374;24342;37
PRI;CTG;35;184;3
PRI;CTG;147;356;4
PRI;CTG;16;1805;36
PRI;CTG;886;25098;100354604
PRI;CTG;142;11280;16
PRI;CTG;11;12179;6
PRI;CTG;6;1722;6885434
PRI;CTG;242;46384;8
PRI;CTG;20;4699;18788998
PRI;CTG;46;9304;7
PRI;CTG;100;2848;11387756
PRI;CTG;692;4532;25
PRI;CTG;3;6;23937
PRI;CTG;0;5;19997
PRI;CTG;408;4;8
PRI;CTG;18;1;4
PRI;CTG;0;10;39994
PRI;CTG;9;22;5
PRI;CTG;13;630;2519640
PRI;CTG;1;40;159977
PRI;CTG;1;30;119982
PRI;CTG;1;4;15997
PRI;CTG;1;1;3999
PRI;CTG;7;113;451935
PRI;CTG;40;30;119686
PRI;CTG;1799;12859;3
PRI;CTG;23760;36165;143064400
PRI;CTG;98730;37849;15
PRI;CTG;143;17475;28
PRI;CTG;24;3613;74
PRI;CTG;84;15105;72
PRI;CTG;2030;41912;21
PRI;CTG;23760;36180;143123738
PRI;CTG;44800;46855;185373045
PRI;CTG;22400;33488;132503978
PRI;CTG;25;3333;83
PRI;CTG;294;28546;28
PRI;CTG;88;871;2
PRI;CTG;104;18005;11
PRI;CTG;241;47184;43
PRI;CTG;23760;35595;140840872
PRI;CTG;2;2;7742
PRI;CTG;23760;39420;157621264
PRI;CTG;123;24230;92608271
PRI;CTG;72;708;9
PRI;CTG;23760;45210;180772637
PRI;CTG;2;60;229323
PRI;CTG;17184;34508;4
PRI;CTG;1890;33751;77
PRI;CTG;22400;23055;91223101
PRI;CTG;7200;6790;48
PRI;CTG;4800;2886;89
PRI;CTG;13776;5763;76
PRI;CTG;23760;34448;137740672
PRI;CTG;1200;10000;39895500
PRI;CTG;33000;37476;64
PRI;CTG;4000;5047;87
PRI;CTG;8000;5451;7
PRI;CTG;2016;7067;84
PRI;CTG;20199;74392;299294638
PRI;CTG;3391;14384;57869852
PRI;CTG;670;6150;24742741
PRI;CTG;9370;30436;96
PRI;CTG;46000;53936;22
PRI;CTG;4;1926;46
PRI;CTG;252000;9588;28
PRI;CTG;348;3794;4
PRI;CTG;34300;15405;9
PRI;CTG;105670;13541;2
PRI;CTG;6082;48971;98
PRI;CTG;1;7376;8
PRI;CTG;1;14049;56831295
PRI;CTG;1;7506;11
PRI;CTG;2;21561;35
PRI;CTG;3000;26;1
PRI;CTG;4839;59789;52
PRI;CTG;23;68687;63
PRI;CTG;12;97;92
PRI;CTG;724;1483;8
PRI;CTG;9318;35123;9
PRI;CTG;100;174;681284
PRI;CTG;6;423;78
PRI;CTG;366;1794;1
PRI;CTG;5416;59725;5
PRI;CTG;1;104;64
PRI;CTG;6480;12960;50743972
PRI;CTG;1;648;2537198
PRI;CTG;1012;13591;53214609
PRI;CTG;23;1077;33
PRI;CTG;56;1005;46
PRI;CTG;5090;22810;88307774
PRI;CTG;23000;26004;21
PRI;CTG;13600;16782;4
PRI;CTG;10400;7560;8
PRI;CTG;833;8650;9
PRI;CTG;686;58661;31
PRI;CTG;3916;3450;13186072
PRI;CTG;25342;10924;2
PRI;CTG;6000;3780;15114367
PRI;CTG;6048;2721;6
PRI;CTG;33;408;1559396
PRI;CTG;4800;936;3577438
PRI;CTG;22320;16740;65569257
PRI;CTG;2264;42224;4
PRI;CTG;6319;17066;84
PRI;CTG;19600;23640;92560765
PRI;CTG;383;8750;34999212
PRI;CTG;540;1448;28
PRI;CTG;108;707;4
PRI;CTG;5904;5370;36
PRI;CTG;1356;1710;48
PRI;CTG;122;680;2719938
PRI;CTG;1650;8779;34
PRI;CTG;1087;21211;2
PRI;CTG;988;36877;147504681
PRI;CTG;3384;3537;48
PRI;CTG;14;13984;54897967
PRI;CTG;6;4880;19157757
PRI;CTG;5;238;935956
PRI;CTG;22;3160;12426984
PRI;CTG;18460;99047;22
PRI;CTG;24494;31320;123925723
PRI;CTG;25075;39547;2
PRI;CTG;924;19594;77055168
PRI;CTG;96;2;7
PRI;CTG;51;60;237352
PRI;CTG;95;62;4
PRI;CTG;52600;79253;3
PRI;CTG;184650;280616;29
PRI;CTG;18290;91835;77
PRI;CTG;48254;77760;310616877
PRI;CTG;19960;21545;85954854
PRI;CTG;4225;11533;13
PRI;CTG;12622;26032;102788393
PRI;CTG;53760;20074;6
PRI;CTG;24000;34560;137924812
PRI;CTG;21053;99832;68
PRI;CTG;24170;25687;2
PRI;CTG;39520;40705;6
PRI;CTG;31;29;6
PRI;CTG;16;10;38714
PRI;CTG;82;56;216801
PRI;CTG;35500;56025;45
PRI;CTG;20150;27528;110096309
PRI;CTG;1500;5296;5
PRI;CTG;23316;14409;4
PRI;CTG;339500;8843;23
PRI;CTG;6307;10681;42971906
PRI;CTG;24494;34830;139002350
PRI;CTG;22680;23800;95752398
PRI;CTG;22400;21760;83167808
PRI;CTG;6520;38495;4
PRI;CTG;245;6;7
PRI;CTG;22400;21760;86099097
PRI;CTG;22680;26600;105249816
PRI;CTG;10013;57960;8
PRI;CTG;522;24;96557
PRI;CTG;22400;23040;91771776
PRI;CTG;23732;22355;54
PRI;CTG;3016;26135;49
PRI;CTG;19;712;38
PRI;CTG;24;699;5
PRI;CTG;2;29;68
PRI;CTG;21;579;1
PRI;CTG;884;9900;46
PRI;CTG;60;206;33
PRI;CTG;157;771;77
PRI;CTG;964;11616;53
PRI;CTG;16;903;92
PRI;CTG;5;385;3
PRI;CTG;23;270;44
PRI;CTG;835;7498;85
PRI;CTG;47;175;63
PRI;CTG;409;1559;2
PRI;CTG;999;5175;8
PRI;CTG;4659;40730;48
PRI;CTG;7;287;28
PRI;CTG;16;433;46
PRI;CTG;30;442;63
PRI;CTG;26;846;2
PRI;CTG;482;3175;91
PRI;CTG;25;77;65
PRI;CTG;10;38;51
PRI;CTG;504;6783;84
PRI;CTG;1958;28026;110023630
PRI;CTG;349;13971;96
PRI;CTG;19200;6720;26381174
PRI;CTG;209;3653;55
PRI;CTG;67;6304;41
PRI;CTG;69;2207;7
PRI;CTG;222;3997;8
PRI;CTG;76;216;9
PRI;CTG;453;1481;91
PRI;CTG;270;1761;3
PRI;CTG;239;38;76
PRI;CTG;91;15925;63421312
PRI;CTG;1;12;44
PRI;CTG;5;55;56
PRI;CTG;1;106162;422790165
PRI;CTG;3093;26997;47
PRI;CTG;16;667;97
PRI;CTG;3;55;35
PRI;CTG;15;392;98
PRI;CTG;506;5500;28
PRI;CTG;70;221;18
PRI;CTG;117;855;17
PRI;CTG;344;1225;65
PRI;CTG;79;1018;26
PRI;CTG;2;76;53
PRI;CTG;52;2025;33
PRI;CTG;5;164;23
PRI;CTG;36;636;28
PRI;CTG;163;1435;14
PRI;CTG;417;2066;82
PRI;CTG;255;17569;5
PRI;CTG;9128;35402;6
PRI;CTG;6768;18565;70956358
PRI;CTG;25424;5274;64
PRI;CTG;24001;21705;95
PRI;CTG;3;12;45864
PRI;CTG;300;30;114661
PRI;CTG;50;75;286653
PRI;CTG;1100;13568;53685319
PRI;CTG;23000;28620;112355537
PRI;CTG;23000;31860;124745599
PRI;CTG;23000;35775;140074508
PRI;CTG;47000;70038;279734879
PRI;CTG;23000;42984;171486817
PRI;CTG;23040;25600;101270528
PRI;CTG;4167;10654;51
PRI;CTG;11686;45874;19
PRI;CTG;6987;28234;7
PRI;CTG;15750;34515;32
PRI;CTG;3096;9404;78
PRI;CTG;27207;40810;5
PRI;CTG;5729;23284;23
PRI;CTG;11904;47029;67
PRI;CTG;5220;11347;56
PRI;CTG;10512;23158;24
PRI;CTG;3267;9339;77
PRI;CTG;7892;31892;58
PRI;CTG;11397;44914;62
PRI;CTG;993;11708;46825326
PRI;CTG;2;2;7998
PRI;CTG;22400;23800;95186434
PRI;CTG;23760;35640;142234963
PRI;CTG;22400;23800;93187234
PRI;CTG;45896;56000;218724800
PRI;CTG;1236;9070;7
PRI;CTG;35;41650;78
PRI;CTG;46080;48640;192414003
PRI;CTG;46080;48640;192056985
PRI;CTG;28000;23921;32
PRI;CTG;23040;24320;95223257
PRI;CTG;32655;104735;78
PRI;CTG;23040;24320;95223257
PRI;CTG;184;1376;64
PRI;CTG;52;1030;32
PRI;CTG;56000;48111;28
PRI;CTG;9443;97421;88
PRI;CTG;5847;84489;15
PRI;CTG;46080;48640;194487526
PRI;CTG;28000;24000;76
PRI;CTG;5440;5026;20058162
PRI;CTG;231299;439009;57
PRI;CTG;3022;6308;61
PRI;MAM;17210;11474016;68
PRI;MAM;121246;77198715;1
QAT;CTG;1;718;2
QAT;CTG;25;950;3798584
GBR;CTG;8820;19232;5
GBR;CTG;96000;190956;19
GBR;CTG;24000;53216;6
GBR;CTG;45113;212805;4
GBR;CTG;4060;31327;38
GBR;CTG;24000;44803;37
GBR;CTG;19235;85680;27
GBR;CTG;12960;4776;7
GBR;CTG;18590;3766;1
GBR;CTG;4076;1094;7
GBR;CTG;114024;27768;67
GBR;CTG;48000;91755;2
GBR;CTG;18590;3766;1
GBR;CTG;194520;45064;8
GBR;CTG;32628;192447;19
GBR;CTG;19289;78120;45
GBR;CTG;4134;13968;72
GBR;CTG;24266;126490;45
GBR;CTG;8370;30381;9
GBR;CTG;1011;5993;4
GBR;CTG;19006;218551;11
GBR;CTG;19051;40194;159038011
GBR;CTG;6701;47173;74
GBR;CTG;19245;78872;77
GBR;CTG;19500;128664;28
GBR;CTG;1080;6285;6
GBR;CTG;1680;4552;8
GBR;CTG;3419;23513;96
GBR;CTG;300;1044;4174444
GBR;CTG;780;2385;6
GBR;CTG;34384;199627;2
GBR;CTG;4203;37037;12
GBR;CTG;900;4667;23
GBR;CTG;700;4509;29
GBR;CTG;700;5353;7
GBR;CTG;525;1958;67
GBR;CTG;36525;176294;35
GBR;CTG;300;1902;71
GBR;CTG;11436;42752;64
GBR;CTG;900;2304;9212567
GBR;CTG;4452;16856;16
GBR;CTG;4000;19620;12
GBR;CTG;36000;167129;46
GBR;CTG;2114;500;1971515
GBR;CTG;16874;158900;72
GBR;CTG;1800;755;67
GBR;CTG;21648;40872;76
GBR;CTG;104000;92943;88
GBR;CTG;17472;61510;68
GBR;CTG;19185;101149;8
GBR;CTG;5460;36060;12
GBR;CTG;5460;36175;68
GBR;CTG;16381;108311;4
GBR;CTG;15400;277970;1088372077
GBR;CTG;19983;121149;93
GBR;CTG;6566;16546;32
GBR;CTG;21600;5746;39
GBR;CTG;5446;11992;71
GBR;CTG;1200;3805;33
GBR;CTG;193208;31801;61
GBR;CTG;120;63;85
GBR;CTG;42;130;29
GBR;CTG;15120;4233;6
GBR;CTG;38304;10086;82
GBR;CTG;6636;14587;76
GBR;CTG;4176;13582;43
GBR;CTG;110742;17465;98
GBR;CTG;12624;39436;94
GBR;CTG;19609;162558;61
GBR;CTG;38162;154625;75
GBR;CTG;135776;277234;4
GBR;CTG;24000;58220;71
GBR;CTG;161088;303569;4
GBR;CTG;46784;54400;217568992
GBR;CTG;6320;50476;51
GBR;CTG;105900;79140;13
CZE;CTG;12408;41932;92
CZE;CTG;2027;12440;4
DOM;CTG;150;856;5
DOM;CTG;180;1692;6624907
DOM;CTG;350;6370;24941289
DOM;CTG;275;2673;75
DOM;CTG;132;1941;96
DOM;CTG;2268;13513;35
DOM;CTG;1;4926;19818332
DOM;CTG;1150;5600;5
DOM;CTG;3700;13684;2
DOM;CTG;28000;138650;552263747
DOM;CTG;23122;123050;29
DOM;CTG;24000;19680;79609929
DOM;CTG;525;3750;88
DOM;CTG;375;2180;98
DOM;CTG;475;398;75
DOM;CTG;1000;8500;33856775
DOM;CTG;1500;3375;13443131
DOM;CTG;850;2516;10021605
DOM;CTG;400;828;3298048
DOM;CTG;200;1640;6532366
DOM;CTG;1500;7915;31526632
DOM;CTG;200;394;1569361
DOM;CTG;925;1384;5
DOM;CTG;1080;4147;2
DOM;CTG;3121;13105;57
DOM;CTG;40;472;64
DOM;CTG;1562;5488;97
DOM;CTG;1152;3849;35
DOM;CTG;948;4076;1
DOM;CTG;800;5456;21732066
DOM;CTG;1000;7726;2
DOM;CTG;15200;15132;60273025
DOM;CTG;9;684;14
DOM;CTG;2311;3749;2
DOM;CTG;419;2221;3
DOM;CTG;2665;6756;45
DOM;CTG;2518;9074;88
DOM;CTG;110;2024;2
DOM;CTG;24;534;2135204
DOM;CTG;54;1624;8
DOM;CTG;92;2245;5
DOM;CTG;80;2003;8009015
DOM;CTG;108;1458;5829827
DOM;CTG;120;34184;4
DOM;CTG;1;5268;7
DOM;CTG;2;1875;7497206
DOM;CTG;8;103;77
DOM;CTG;9;49;77
DOM;CTG;85;393;5
DOM;CTG;9;18;9
DOM;CTG;68;207;32
DOM;CTG;20;16;63176
DOM;CTG;200;40;159940
DOM;CTG;200;40;159940
DOM;CTG;4761;63546;97
DOM;CTG;8250;32890;4
DOM;CTG;3;600;2413926
DOM;CTG;1400;35420;137126759
DOM;CTG;90;2079;8048744
DOM;CTG;654;14796;57281974
DOM;CTG;100;290;1122720
DOM;CTG;3;300;1206963
DOM;CTG;88;19827;28
DOM;CTG;29;527;29
DOM;CTG;730;165199;647126608
DOM;CTG;604;161238;44
DOM;CTG;2;23126;78
DOM;CTG;3;1350;5431333
DOM;CTG;2296;37929;92
DOM;CTG;459;19934;67
DOM;CTG;14440;6080;23538416
DOM;CTG;108;28844;1
DOM;CTG;20;375;1468286
DOM;CTG;168;3168;12404082
DOM;CTG;3020;890;3484732
DOM;CTG;6110;15886;61501854
DOM;CTG;121;2276;8911518
DOM;CTG;577;10855;42501992
DOM;CTG;666;12532;2
DOM;CTG;1175;13852;32
DOM;CTG;210;398;3
DOM;CTG;6157;36698;43
DOM;CTG;38;96;47
DOM;CTG;849;2435;51
DOM;CTG;218;1269;5105453
DOM;CTG;28;2835;11405800
DOM;CTG;2;80;321856
DOM;CTG;7;3859;8
DOM;CTG;11;4950;19914889
DOM;CTG;21;76625;308278466
DOM;CTG;738;20281;81594722
DOM;CTG;2;2720;10943131
DOM;CTG;2775;5954;23954192
DOM;CTG;385;15220;93
DOM;CTG;3696;2054;4
DOM;CTG;2740;18179;4
DOM;CTG;5000;10250;40239142
DOM;CTG;3720;99980;393180348
DOM;CTG;21590;74459;9
DOM;CTG;460;4717;56
DOM;CTG;68200;9037;94
DOM;CTG;3850;42702;168610555
DOM;CTG;125000;46250;178814802
DOM;CTG;25000;13250;50642162
DOM;CTG;510;1509;6
DOM;CTG;6300;12600;48157830
DOM;CTG;500;1420;5606926
DOM;CTG;692;26279;6
DOM;CTG;111;1201;96
DOM;CTG;1080;4147;2
DOM;CTG;5230;25047;3
DOM;CTG;180;1060;2
DOM;CTG;562;2205;68
DOM;CTG;400;2728;10426552
DOM;CTG;825;489;6
DOM;CTG;37000;37000;141415850
DOM;CTG;2000;9155;2
DOM;CTG;1212;7748;8
DOM;CTG;216;3204;66
DOM;CTG;40;1671;76
DOM;CTG;995;263750;4
DOM;CTG;63;46459;22
DOM;CTG;1920;2411;9
DOM;CTG;14355;44156;72
DOM;CTG;1000;5055;20167175
DOM;CTG;12964;90830;72
DOM;CTG;180;2832;6
DOM;CTG;3892;19306;31
DOM;CTG;2020;520;6
DOM;CTG;530;629;2513225
DOM;CTG;65;818;3236629
DOM;CTG;604;16005;18
DOM;CTG;2337;24708;9
DOM;CTG;26000;6337;25634559
DOM;CTG;15982;13085;78
DOM;CTG;78;813;46
DOM;CTG;521050;37106;13
DOM;CTG;7;199;72
DOM;CTG;267;1416;2
DOM;CTG;733;1768;5
DOM;CTG;1308;9531;48
DOM;CTG;144;623;52
DOM;CTG;48;510;72
DOM;CTG;72;384;84
DOM;CTG;924;5621;28
DOM;CTG;936;6907;44
DOM;CTG;960;5233;8
DOM;CTG;360;1337;76
DOM;CTG;300;2267;4
DOM;CTG;288;636;48
DOM;CTG;936;3064;56
DOM;CTG;384;2629;44
DOM;CTG;144;414;24
DOM;CTG;4704;21235;44
DOM;CTG;144;508;32
DOM;CTG;2400;13895;4
DOM;CTG;5616;25233;12
DOM;CTG;3708;19591;92
DOM;CTG;264;3970;68
DOM;CTG;2988;7271;76
DOM;CTG;432;1668;24
DOM;CTG;180;560;4
DOM;CTG;984;4901;28
DOM;CTG;8724;21194;28
DOM;CTG;3516;5776;92
DOM;CTG;96;1533;6
DOM;CTG;1068;11442;12
DOM;CTG;660;8587;8
DOM;CTG;492;10667;76
DOM;CTG;72;1355;4
DOM;CTG;564;7566;84
DOM;CTG;600;6616;68
DOM;CTG;264;2822;28
DOM;CTG;480;4380;17474229
DOM;CTG;192;2413;2
DOM;CTG;144;1692;48
DOM;CTG;48;938;4
DOM;CTG;312;4301;28
DOM;CTG;144;2001;84
DOM;CTG;48;241;92
DOM;CTG;48;584;64
DOM;CTG;504;3386;16
DOM;CTG;288;2418;9646731
DOM;CTG;48;1126;8
DOM;CTG;36;699;48
DOM;CTG;132;1296;24
DOM;CTG;780;4312;56
DOM;CTG;72;187;92
DOM;CTG;480;1132;8
DOM;CTG;324;1702;92
DOM;CTG;448;10099;4
DOM;CTG;120;64;8
DOM;CTG;75;15840;63336398
DOM;CTG;60;17092;2
DOM;CTG;1;25171;100420963
DOM;CTG;20;522;4
DOM;CTG;60;209;4
DOM;CTG;20;4;8
DOM;CTG;1;0;1
DOM;CTG;16908;38910;96
DOM;CTG;3492;6475;7
DOM;CTG;19495;36278;144781144
DOM;CTG;120;34184;4
DOM;CTG;4050;5185;28
DOM;CTG;1288;41439;162251503
DOM;CTG;1080;4114;15723913
DOM;CTG;3000;21984;86076813
DOM;CTG;6908;33949;96
DOM;CTG;11040;28390;67
DOM;CTG;5000;25605;102186482
DOM;CTG;88;155854;54
DOM;CTG;1000;3626;14498597
DOM;CTG;24000;19680;78690676
DOM;CTG;50000;18500;73972435
DOM;CTG;208000;32032;128080272
DOM;CTG;100;1396;67
DOM;CTG;16;109;1
DOM;CTG;1560;7234;4
DOM;CTG;240;681;6
DOM;CTG;4964;21277;26
DOM;CTG;1581;9410;64
DOM;CTG;26742;138172;1
DOM;CTG;11;1449;46
DOM;CTG;2000;4800;18345840
DOM;CTG;18000;17208;65769836
DOM;CTG;131780;9551;35
DOM;CTG;540;982;8
DOM;CTG;181440;8981;28
DOM;CTG;540;550;8
DOM;CTG;999;15705;29
DOM;CTG;33;2982;82
DOM;CTG;1113;6004;49
DOM;CTG;55;6906;65
DOM;CTG;816;1233;6
DOM;CTG;1196;2682;94
DOM;CTG;580;1046;53
DOM;CTG;840;24414;18
DOM;CTG;3182;698130;8
DOM;CTG;2847;766873;36
DOM;CTG;50;10322;41
DOM;CTG;36;92431;44
DOM;CTG;3712;9292;32
DOM;CTG;62;182;74
DOM;CTG;230;170416;43
DOM;CTG;446;22010;84
DOM;CTG;6;131322;514182098
DOM;CTG;78;401;38
DOM;CTG;19200;21170;5
DOM;CTG;63200;155921;84
DOM;CTG;2933;22450;88286645
DOM;CTG;1752;5323;16
DOM;CTG;12;87;36
DOM;CTG;1086;2620;10303385
DOM;CTG;1014;25854;36
DOM;CTG;1;6863;9
DOM;CTG;3;12693;9
DOM;CTG;3;382;26
DOM;CTG;24;102;407990
DOM;CTG;79;4711;4
DOM;CTG;18;18;71998
DOM;CTG;10;50;199995
DOM;CTG;1;3;11999
DOM;CTG;2;2;7999
DOM;CTG;76500;10535;5
DOM;CTG;39;4276;74
DOM;CTG;28448;66056;7
DOM;CTG;70530;64875;28
DOM;CTG;164830;151642;75
DOM;CTG;2;46;92
DOM;CTG;172;1520;65
DOM;CTG;191;973;63
DOM;CTG;2483;12289;46
DOM;CTG;347;1800;29
DOM;CTG;13;77;6
DOM;CTG;160;164;33
DOM;CTG;150;153;58
DOM;CTG;3843;4422;24
DOM;CTG;2253;2765;17
DOM;CTG;174;178;47
DOM;CTG;3883;47061;42
DOM;CTG;86;3482;13869328
DOM;CTG;1491;4703;19
DOM;CTG;182;326;8
DOM;CTG;7461;20272;41
DOM;CTG;11;666;13
DOM;CTG;991;1594;74
DOM;CTG;500;13050;52180555
DOM;CTG;1;3018;12021146
DOM;CTG;181440;17968;32
DOM;CTG;10;16620;66306321
DOM;CTG;97;37460;2
DOM;CTG;9585;30105;116550002
DOM;CTG;529;2193;97
DOM;CTG;1932000;47101;186367352
DOM;CTG;64;6112;12
DOM;CTG;62;8460;2
DOM;CTG;102;8084;52
DOM;CTG;38;9874;68
DOM;CTG;4;1156;4
DOM;CTG;43;16370;1
DOM;CTG;122;12791;7
DOM;CTG;15;3469;65
DOM;CTG;17604;14703;84
DOM;CTG;87;380;3
DOM;CTG;3;6;51
DOM;CTG;15000;250649;19
DOM;CTG;40864;250153;2
DOM;CTG;160920;26192;6
DOM;CTG;187;4306;19
DOM;CTG;14;22660;89112489
DOM;CTG;119;38943;153146852
DOM;CTG;4840;715;2858934
DOM;CTG;10800;1080;4239831
DOM;CTG;26;603;84
DOM;CTG;640;16625;96
DOM;CTG;15;1971;36
DOM;CTG;296;3842;84
DOM;CTG;242;2956;8
